company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,city,state,region,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score,job_title_norm,pay_range,min,max,per,num_salaries,asian_rating,black_or_african_american_rating,caregivers_rating,heterosexual_rating,hispanic_or_latinx_rating,indigenous_american_or_alaska_native_rating,lgbtq_rating,men_rating,middle_eastern_rating,non_veterans_rating,not_a_parent_or_caregiver_rating,parents_guardians_rating,people_with_disabilities_rating,people_without_disabilities_rating,transgender_and_or_non_binary_rating,veterans_rating,white_rating,women_rating,n_real_ratings
HealthTrust Workforce Solutions,Healthcare,Nurse,3,1.0,"Aug 15, 2024",T,Registered nurse,"Current employee, more than 3 years","Houston, TX",negative,negative,negative,"No pros of working here, they de-value Nurses and you do not have a voice.",Everything thing here is cons,Houston,TX,South,"No pros of working here, they de-value Nurses and you do not have a voice. Everything thing here is cons",0.0012797758681699,0.4014118313789367,0.0087888967245817,0.002534131752327,0.0936620235443115,0.8970741033554077,0.222285509109497,0.4027272760868072,0.8218879103660583,1.3521096057957038,0.4086667104566004,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,3,5.0,"Aug 1, 2024",Rn,Registered nurse,Current employee,"Kansas City, MO",,,,Great company to work for!,You won’t want to leave.,Kansas City,MO,Midwest,Great company to work for! You won’t want to leave.,0.9399685263633728,0.988756775856018,0.6599698662757874,0.7170060276985168,0.0031222375109791,0.0002985484316013,0.0008969939663074,5.5118576710810885e-05,0.0014631645753979,-0.3543559259578615,2.561472624540329,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,3,5.0,"May 22, 2024",Love the flexibility,Registered nurse,Current employee,,,,,"Flexible schedule, no nights/weekends/holidays, no politics","The work can be inconsistent. Because it is prn, you are the first to be called off.",,,,"Flexible schedule, no nights/weekends/holidays, no politics The work can be inconsistent. Because it is prn, you are the first to be called off.",0.0094335004687309,0.5903124809265137,0.8590952754020691,0.0416420176625251,0.0054280338808894,0.021563259884715,0.0024899861309677,0.0347560755908489,0.0074152871966362,0.0176073140464723,1.0581667572259903,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,4,3.0,"Apr 17, 2024",Decent pay,Registered nurse,Current employee,"Fort Worth, TX",negative,negative,neutral,"Pay, flexible schedule, flexible facilities",Pay was cut with no warning by 6 dollars an hour. Expect to be cancelled from time to time.,Fort Worth,TX,South,"Pay, flexible schedule, flexible facilities Pay was cut with no warning by 6 dollars an hour. Expect to be cancelled from time to time.",0.0305621586740016,0.8699423670768738,0.762211799621582,0.0108498334884643,0.0334152244031429,0.722466230392456,0.007870951667428,0.1583200097084045,0.9584227204322816,0.947111933492124,1.2821072610095143,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,4,4.0,"Mar 14, 2024",,Registered nurse,Current employee,,negative,neutral,neutral,make my own schedule at times,sometimes shifts would cancel me,,,,make my own schedule at times sometimes shifts would cancel me,0.0014959351392462,0.0964342504739761,0.8783864378929138,0.305244892835617,0.1654535084962844,0.2773865759372711,0.0798313990235328,0.5529076457023621,0.1860357075929641,0.5594640485942364,0.7656830904015806,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,4,5.0,"Mar 9, 2024",Love it,Registered nurse,Current employee,"Tampa, FL",,,,"Flexible, easy to book shifts",Getting cancelled at the last minute but they can reroute you,Tampa,FL,South,"Flexible, easy to book shifts Getting cancelled at the last minute but they can reroute you",0.6441947221755981,0.7230165004730225,0.6127039194107056,0.0768569633364677,0.0153239713981747,0.1153799071907997,0.0011604591272771,0.0023196714464575,0.0032148659229278,0.0346821782877668,1.5701572243124249,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,4,2.0,"Mar 8, 2024",HCA internal agenct,Registered nurse,"Current employee, more than 3 years","Salt Lake City, UT",negative,negative,negative,They'll continue to renew your contract/block book for forever,They are the worst agency I have ever worked for. I've gone through 6 recruiters. I can't ever get a hold of anyone or ever get anything answered. No clear way to submit your paperwork or access your information. Onboarding took 2 months.,Salt Lake City,UT,West,They'll continue to renew your contract/block book for forever They are the worst agency I have ever worked for. I've gone through 6 recruiters. I can't ever get a hold of anyone or ever get anything answered. No clear way to submit your paperwork or access your information. Onboarding took 2 months.,0.0008186083869077,0.6624184250831604,0.0089479852467775,0.0067798709496855,0.0995225608348846,0.9171655774116516,0.5739290118217468,0.974264919757843,0.2954382300376892,1.7386153605766594,0.6725912772089941,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,4,2.0,"Mar 2, 2024",horrible,Registered nurse,Former employee,,negative,negative,negative,there are really none working for this company.,it’s hca can I say more?,,,,there are really none working for this company. it’s hca can I say more?,0.0050106481648981,0.3061564266681671,0.2104759514331817,0.1363642066717147,0.0361030399799346,0.8590996861457825,0.2785211205482483,0.8414167761802673,0.2212776094675064,1.19831333309412,0.5174255435122177,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,5,3.0,"Dec 4, 2023","Good pay, HCA not a good company to work for",Registered nurse,"Current employee, more than 3 years","Bayonet Point, FL",negative,negative,,Great pay and work life balance,HCA does not care for their employees or patients like other facilities,Bayonet Point,FL,South,Great pay and work life balance HCA does not care for their employees or patients like other facilities,0.0035971067845821,0.9811129570007324,0.9523402452468872,0.0004397707234602,0.0915005505084991,0.8951249122619629,0.0121994344517588,0.062771052122116,0.0068638282828032,0.5629848583048442,1.4603107377552078,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,5,2.0,"Dec 1, 2023",Not worth it,Registered nurse,"Current employee, less than 1 year","Saint Augustine, FL",negative,,,Pay is good and they offer certain benefits.,"No health insurance benefits for pardiem staff. Awful, awful flowing up. After they recruit you, your recruiter goes MIA. They take so so long to process you as a candidate. You will be contacted by like 5 different people before you are cleared to work and that can take up to a month. The North Florida division is the worst, with basically no options for hospitals and they cancel you a lot. So even though the pay is better you would end up with little shifts worked. It’s a hassle to work for this division of HCA.",Saint Augustine,FL,South,"Pay is good and they offer certain benefits. No health insurance benefits for pardiem staff. Awful, awful flowing up. After they recruit you, your recruiter goes MIA. They take so so long to process you as a candidate. You will be contacted by like 5 different people before you are cleared to work and that can take up to a month. The North Florida division is the worst, with basically no options for hospitals and they cancel you a lot. So even though the pay is better you would end up with little shifts worked. It’s a hassle to work for this division of HCA.",0.0496238879859447,0.7175503373146057,0.0286129117012023,0.091700829565525,0.1432107239961624,0.8918499946594238,0.4990495443344116,0.9968934655189514,0.9673489928245544,1.988653399050236,0.8378503313288093,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,5,4.0,"Oct 26, 2023",Good Place,Registered nurse,Current employee,"Colorado Springs, CO",,,,"Kind people, decent pay, therapy dogs that visit on occasion","Poor communication, lack of good management",Colorado Springs,CO,West,"Kind people, decent pay, therapy dogs that visit on occasion Poor communication, lack of good management",0.0576025135815143,0.7214099168777466,0.0422035343945026,0.0001603484997758,0.0004632183990906,0.961131751537323,5.4685278882971033e-05,0.000563099514693,0.0003976869920734,0.4813681938503578,0.7858338306359656,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,5,4.0,"Jul 18, 2023",Pretty Good Job,Registered nurse,"Current employee, more than 1 year","Miami, FL",positive,,positive,Self scheduling. Pay higher than staff. A lot of hospitals to work at.,No guaranteed hours. Canceled quite a bit at 5:30-5:45.,Miami,FL,South,Self scheduling. Pay higher than staff. A lot of hospitals to work at. No guaranteed hours. Canceled quite a bit at 5:30-5:45.,0.2328251600265503,0.5074074864387512,0.6810577511787415,0.4828679263591766,0.0562242604792118,0.2361969649791717,0.1511530876159668,0.696131706237793,0.9540268182754515,0.8950650645419955,1.3847061768174171,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,5,4.0,"May 4, 2023",Great place to work!,Registered nurse,"Former employee, more than 5 years","Saint Petersburg Beach, FL",positive,positive,positive,"Good pay, flexible scheduling, lots of hospitals to work at.",401 K and that's all. No other benefits.,Saint Petersburg Beach,FL,South,"Good pay, flexible scheduling, lots of hospitals to work at. 401 K and that's all. No other benefits.",0.0734027996659278,0.866503894329071,0.8127509355545044,0.0239042490720748,0.0002755223540589,6.69144865241833e-05,1.854831498349085e-05,1.9207107470720075e-05,0.0001434614096069,-0.0116121429537088,1.345859648659825,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,6,5.0,"Mar 12, 2023","Great company, great work life balance",Registered nurse,Current employee,,,,,Work life balance is possible with this company!,Sometimes not consistent bonuses for shifts,,,,Work life balance is possible with this company! Sometimes not consistent bonuses for shifts,0.8541163802146912,0.8574312925338745,0.9955235123634338,0.0743460282683372,0.0139978295192122,0.0093263844028115,0.0001048322446877,0.0048260646872222,0.142969012260437,0.0519909209251636,2.0515398550778627,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,6,5.0,"Dec 6, 2022",Great agency,Registered nurse,Current employee,,positive,positive,positive,My pay is always correct and there's so much flexibility to manage your personal life,You get cancelled a couple hours before your shift starts,,,,My pay is always correct and there's so much flexibility to manage your personal life You get cancelled a couple hours before your shift starts,0.6639445424079895,0.9673675894737244,0.948680818080902,0.1412126570940017,0.0078263664618134,0.2322982549667358,0.0004449096450116,9.47130101849325e-05,0.0014320710906758,0.0526208754781691,2.045575898140669,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,6,2.0,"Dec 4, 2022",Registered Nurse Contract,Registered nurse,Current employee,,,,,Make you own schedule most of the time Better pay than staff nurse,"Incentives are inconsistent even though staffing hasn't changed, nor has it improved. Stessfull assignments, almost always tripled in ICU. Unorganized and pretty unethical company.",,,,"Make you own schedule most of the time Better pay than staff nurse Incentives are inconsistent even though staffing hasn't changed, nor has it improved. Stessfull assignments, almost always tripled in ICU. Unorganized and pretty unethical company.",0.0001851980341598,0.1573077291250229,0.8305801153182983,0.0246106926351785,0.0109693026170134,0.8332608938217163,0.0722024962306022,0.4999510049819946,0.9536166787147522,1.2115384156350046,0.5911947047861759,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,6,5.0,"Nov 12, 2022",Registered Nurse,Registered nurse,Current employee,"Orlando, FL",,,,Flexible and working on personal time,Never knowing what unit you’re working on,Orlando,FL,South,Flexible and working on personal time Never knowing what unit you’re working on,0.0047082672826945,0.1610027402639389,0.9816514253616332,0.0807234868407249,0.0109071917831897,0.0213040970265865,0.0004702139412984,0.2878847420215606,0.0156565103679895,0.1307115390663966,0.7159022685373202,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,6,4.0,"Sep 14, 2022",Average pay for working at a specialty department,Registered nurse,"Current employee, more than 1 year","Las Vegas, NV",positive,,neutral,Flexible hours that you can choose,Average pay and mandatory on-call,Las Vegas,NV,West,Flexible hours that you can choose Average pay and mandatory on-call,0.1092463582754135,0.8037814497947693,0.8081367015838623,0.0490596257150173,0.0077909384854137,0.0241576209664344,0.0012121724430471,2.377006057940889e-05,0.7454898357391357,0.3673611768326736,1.3265792885795236,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,7,5.0,"Aug 12, 2022",Great place to work,Registered nurse,"Current employee, more than 3 years",,positive,positive,positive,Great flexibility and always opportunities to work and earn more money.,I cannot think of any cons to list .,,,,Great flexibility and always opportunities to work and earn more money. I cannot think of any cons to list .,0.1916009783744812,0.821171760559082,0.931858777999878,0.00559106701985,0.0002166179619962,0.0004575811617542,1.5137012269406114e-05,7.20416137482971e-05,0.000349477661075,-0.0021783828078696,1.4349951836047694,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,7,4.0,"May 16, 2022",Like most places,Registered nurse,Current employee,,,,,The schedule Flexibility and locations,The High Staffing Ratios are a concern.,,,,The schedule Flexibility and locations The High Staffing Ratios are a concern.,0.0011164807947352,0.0040739220567047,0.0027084145694971,0.0005778726772405,0.0024909153580665,0.4465669691562652,0.0721068754792213,0.9310457706451416,0.0056311883963644,0.7653080897580367,0.0066988944454351,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,7,4.0,"Sep 4, 2019",The company is busy.,Registered nurse,"Current employee, more than 5 years","Nash, TN",positive,neutral,,you can set up the days you need to work.,No hours to work during slow holiday seasons.,Nash,TN,South,you can set up the days you need to work. No hours to work during slow holiday seasons.,0.1866177171468734,0.119163304567337,0.7648619413375854,0.2283797264099121,0.0126151824370026,0.0195519234985113,0.0187331084161996,0.0081297727301716,0.0475551895797252,-0.0483769250568002,0.812842357903719,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
HealthTrust Workforce Solutions,Healthcare,Nurse,7,4.0,"Aug 13, 2019","Fair pay, but not much support",Registered nurse,Current employee,,,,,The pay and shift differentials are good.,No manager/main point of contact if you have questions. Have to be your own advocate.,,,,The pay and shift differentials are good. No manager/main point of contact if you have questions. Have to be your own advocate.,0.0161599200218915,0.8577765226364136,0.8931663036346436,0.0470877699553966,0.0036099555436521,0.0884852111339569,0.0003242024395149,0.0002775074390228,0.0011047678999602,0.0244215273560257,1.3517954419367015,registered nurse,$76K - $95K /yr,76000.0,95000.0,yr,111.0,2.5,3.4,3.3,3.2,3.1,3.1399999999999997,3.0,3.1,3.1399999999999997,3.2,2.8,3.8,3.1,3.3,3.1399999999999997,2.6,3.3,3.4,15.0
