company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score
HealthTrust Workforce Solutions,Healthcare,Nurse,7,5.0,"Aug 12, 2022",Great place to work,Registered nurse,"Current employee, more than 3 years",,positive,positive,positive,Great flexibility and always opportunities to work and earn more money.,I cannot think of any cons to list .,Great flexibility and always opportunities to work and earn more money. I cannot think of any cons to list .,0.1916009783744812,0.821171760559082,0.9318587779998779,0.005591067019850016,0.00021661796199623495,0.0004575811617542058,1.5137012269406114e-05,7.20416137482971e-05,0.0003494776610750705,-0.0021783828078696388,1.4349951836047694
HealthTrust Workforce Solutions,Healthcare,Nurse,7,4.0,"May 16, 2022",Like most places,Registered nurse,Current employee,,,,,The schedule Flexibility and locations,The High Staffing Ratios are a concern.,The schedule Flexibility and locations The High Staffing Ratios are a concern.,0.0011164807947352529,0.00407392205670476,0.0027084145694971085,0.0005778726772405207,0.002490915358066559,0.44656696915626526,0.07210687547922134,0.9310457706451416,0.0056311883963644505,0.7653080897580367,0.006698894445435144
HealthTrust Workforce Solutions,Healthcare,Nurse,7,4.0,"Sep 4, 2019",The company is busy.,Registered nurse,"Current employee, more than 5 years","Nash, TN",positive,neutral,,you can set up the days you need to work.,No hours to work during slow holiday seasons.,you can set up the days you need to work. No hours to work during slow holiday seasons.,0.18661771714687347,0.11916330456733704,0.7648619413375854,0.2283797264099121,0.012615182437002659,0.019551923498511314,0.018733108416199684,0.00812977273017168,0.047555189579725266,-0.048376925056800246,0.812842357903719
HealthTrust Workforce Solutions,Healthcare,Nurse,7,4.0,"Aug 13, 2019","Fair pay, but not much support",Registered nurse,Current employee,,,,,The pay and shift differentials are good.,No manager/main point of contact if you have questions. Have to be your own advocate.,The pay and shift differentials are good. No manager/main point of contact if you have questions. Have to be your own advocate.,0.016159920021891594,0.8577765226364136,0.8931663036346436,0.04708776995539665,0.003609955543652177,0.08848521113395691,0.0003242024395149201,0.00027750743902288377,0.0011047678999602795,0.024421527356025763,1.3517954419367015
HealthTrust Workforce Solutions,Healthcare,Nurse,1,3.0,"Aug 3, 2025",Not enough hrs,Certified nursing assistant cna,"Former employee, more than 5 years","El Paso, TX",negative,negative,negative,"Flexible schedule, paid every week.",You can't do more then 3 days of work. Not enough days to pick up. They cancel last minute.,"Flexible schedule, paid every week. You can't do more then 3 days of work. Not enough days to pick up. They cancel last minute.",0.020342634990811348,0.2586528956890106,0.5362955331802368,0.024265747517347336,0.002498066984117031,0.09956280887126923,0.005427632015198469,0.0016410943353548646,0.06660828739404678,0.07907440379494801,0.560256949160248
HealthTrust Workforce Solutions,Healthcare,Nurse,1,3.0,"Aug 5, 2024",Healthtrurust review,Certified nursing assistant cna,"Current employee, more than 3 years","Houston, TX",,,,You can create your own schedule.,Pay isn't that great. One set pay for days and nights no shift differential,You can create your own schedule. Pay isn't that great. One set pay for days and nights no shift differential,0.009128045290708542,0.13783828914165497,0.37791311740875244,0.007813053205609322,0.014371289871633053,0.23062646389007568,0.03763085976243019,0.04644247516989708,0.979494035243988,0.6727842877153307,0.3395006717182696
HealthTrust Workforce Solutions,Healthcare,Nurse,1,3.0,"Feb 3, 2026",Floor Nurse,Nurse,"Current employee, more than 10 years","Murray, UT",negative,negative,negative,Tuition reimbursement and contracts with various schools to reduce cost,"No pension and high cost for insurance, even high deductible","Tuition reimbursement and contracts with various schools to reduce cost No pension and high cost for insurance, even high deductible",0.0036995154805481434,0.0006958427838981152,0.0018909050850197673,0.013942806050181389,0.005363498814404011,0.1049279198050499,0.004286292940378189,0.03758277744054794,0.7882160544395447,0.46670088986866176,0.014873036474455148
HealthTrust Workforce Solutions,Healthcare,Nurse,1,5.0,"Jul 1, 2023",Internal traveler,Nurse,Current employee,,positive,,,Ratios were decent 1:4-5 MS but recently changed to 1:5 day 1:6 night,Ratios and acuity are getting worse,Ratios were decent 1:4-5 MS but recently changed to 1:5 day 1:6 night Ratios and acuity are getting worse,0.013078639283776283,0.007037762552499771,0.006101209204643965,0.062351927161216736,0.0444197878241539,0.577650249004364,0.07867079973220825,0.09764371812343597,0.031405288726091385,0.434159304946661,0.06666129198856652
HealthTrust Workforce Solutions,Healthcare,Nurse,1,4.0,"Dec 1, 2022",Great manager,Nurse,Current employee,,,,,"Great manager, makes it flexible to work with kids","Average base salary, but does have incentive shifts","Great manager, makes it flexible to work with kids Average base salary, but does have incentive shifts",0.9427648782730103,0.8977406024932861,0.9882889986038208,0.4533551335334778,0.07428578287363052,0.00029707312933169305,5.138443520991132e-05,0.000119803509733174,0.09614784270524979,-0.12262948550414876,2.4389751106500626
HealthTrust Workforce Solutions,Healthcare,Nurse,1,5.0,"Oct 13, 2022",Great coworkers,Nurse,"Current employee, less than 1 year","Provo, UT",positive,,positive,Helpful staff that answer questions,Lots of patients on your own,Helpful staff that answer questions Lots of patients on your own,0.9617291688919067,0.22302132844924927,0.10641695559024811,0.02890920639038086,0.03242255374789238,0.0008706937660463154,0.0027186330407857895,0.00024096060951706022,0.001577878138050437,0.013925711413321551,1.019208587706089
HealthTrust Workforce Solutions,Healthcare,Nurse,1,4.0,"Jan 28, 2022",Smooth hiring process and attentive leadership,Nurse,Former employee,"Salt Lake City, UT",,,,Leadership was accessible and flexible,Pay is very low compared to rising cost of living in Utah,Leadership was accessible and flexible Pay is very low compared to rising cost of living in Utah,0.5749731659889221,0.656507134437561,0.8107326626777649,0.15160030126571655,0.008349391631782055,0.49985459446907043,0.00016200670506805182,0.00014032046601641923,0.9870149493217468,0.6741288319244632,1.6068035662174225
HealthTrust Workforce Solutions,Healthcare,Nurse,2,5.0,"Feb 20, 2021",Great training,Nurse,Former employee,,,,,"Benefits, structure, coworkers, training, location","Hours, on call, getting called off","Benefits, structure, coworkers, training, location Hours, on call, getting called off",0.944176435470581,0.9749248623847961,0.41697487235069275,0.21445134282112122,0.002611963776871562,0.07710365951061249,0.11009266972541809,0.02077890932559967,0.0002887813316192478,0.05391164623142686,2.052383132278919
HealthTrust Workforce Solutions,Healthcare,Nurse,2,4.0,"Feb 2, 2021",Float pool RN,Nurse,"Former employee, more than 1 year",,positive,,,"Customizable schedule, 12 hour shifts",No benefits or guaranteed hours as PRN employee,"Customizable schedule, 12 hour shifts No benefits or guaranteed hours as PRN employee",0.0020675677806138992,0.14999699592590332,0.0255929846316576,0.07447560876607895,0.0566878505051136,0.47039732336997986,0.1653975546360016,0.90011066198349,0.9661666750907898,1.3390129683539271,0.22020087065175176
HealthTrust Workforce Solutions,Healthcare,Nurse,2,2.0,"Nov 27, 2019",Money Hungry,Nurse,"Former employee, more than 10 years","Salt Lake City, UT",negative,negative,negative,I had great co-workers here and was paid well.,Extremely money hungry. The higher up and big wigs only care about money. Seriously. They're all about doing favors to people and don't care about stepping on anyone's toes while they're at it. They ask for advice from employees then don't follow it. They have fired multiple friends of mine then replaced them with family friends... Seems sketchy? Yeah. It is. All they care about it making money. It has been declining for the past 10 years and will continue. Stay away.,I had great co-workers here and was paid well. Extremely money hungry. The higher up and big wigs only care about money. Seriously. They're all about doing favors to people and don't care about stepping on anyone's toes while they're at it. They ask for advice from employees then don't follow it. They have fired multiple friends of mine then replaced them with family friends... Seems sketchy? Yeah. It is. All they care about it making money. It has been declining for the past 10 years and will continue. Stay away.,0.2395671159029007,0.3665928542613983,0.00933751743286848,0.060517434030771255,0.03965652361512184,0.9216687083244324,0.06536613404750824,0.9745997786521912,0.7780575752258301,1.4020128408446908,0.5963250254280865
HealthTrust Workforce Solutions,Healthcare,Nurse,2,5.0,"Nov 11, 2017",Staff Nurse,Nurse,"Current employee, less than 1 year",,positive,positive,positive,Transparent leadership culture of safety,"Pay could be more competitive especially since it is difficult to obtain staff in our area Advance is difficult, people stay in their positions for a long time","Transparent leadership culture of safety Pay could be more competitive especially since it is difficult to obtain staff in our area Advance is difficult, people stay in their positions for a long time",0.008347846567630768,0.08533193171024323,0.006260235328227282,0.03287031501531601,0.001972318859770894,0.21997183561325073,0.010844137519598007,0.0006179353804327548,0.9020183086395264,0.5571922589733731,0.11937567056156695
HealthTrust Workforce Solutions,Healthcare,Nurse,2,3.0,"Jan 31, 2017",Nurse administrator,Nurse,"Current employee, more than 5 years","Salt Lake City, UT",positive,,positive,"Very nice people, hard working","Very matrixed, unwelcoming to ideas from outside Utah. Only benchmark against themselves.","Very nice people, hard working Very matrixed, unwelcoming to ideas from outside Utah. Only benchmark against themselves.",0.21111667156219482,0.14524434506893158,0.05235664173960686,0.1404184103012085,0.017370836809277534,0.22198472917079926,0.0018783968407660723,0.002048852387815714,0.0604235976934433,0.08692590892314911,0.4350739773362875
HealthTrust Workforce Solutions,Healthcare,Nurse,3,3.1,"Aug 23, 2016",Nurse Manager,Nurse,"Former employee, more than 8 years","Ogden, UT",positive,,neutral,"Great Benefits, supportive environment, average pay",Don't listen well to employees,"Great Benefits, supportive environment, average pay Don't listen well to employees",0.5970713496208191,0.9635533094406128,0.049430426210165024,0.20924009382724762,0.00585845485329628,0.9581229090690613,0.001130905351601541,0.0010704764863476157,0.06929339468479156,0.41514808969805017,1.5930021051317453
Intermountain Health,Healthcare,Nurse,1,3.0,"Feb 3, 2026",Floor Nurse,Nurse,"Current employee, more than 10 years","Murray, UT",negative,negative,negative,Tuition reimbursement and contracts with various schools to reduce cost,"No pension and high cost for insurance, even high deductible","Tuition reimbursement and contracts with various schools to reduce cost No pension and high cost for insurance, even high deductible",0.0036995154805481434,0.0006958427838981152,0.0018909050850197673,0.013942806050181389,0.005363498814404011,0.1049279198050499,0.004286292940378189,0.03758277744054794,0.7882160544395447,0.46670088986866176,0.014873036474455148
Intermountain Health,Healthcare,Nurse,1,5.0,"Jul 1, 2023",Internal traveler,Nurse,Current employee,,positive,,,Ratios were decent 1:4-5 MS but recently changed to 1:5 day 1:6 night,Ratios and acuity are getting worse,Ratios were decent 1:4-5 MS but recently changed to 1:5 day 1:6 night Ratios and acuity are getting worse,0.013078639283776283,0.007037762552499771,0.006101209204643965,0.062351927161216736,0.0444197878241539,0.577650249004364,0.07867079973220825,0.09764371812343597,0.031405288726091385,0.434159304946661,0.06666129198856652
Intermountain Health,Healthcare,Nurse,1,4.0,"Dec 1, 2022",Great manager,Nurse,Current employee,,,,,"Great manager, makes it flexible to work with kids","Average base salary, but does have incentive shifts","Great manager, makes it flexible to work with kids Average base salary, but does have incentive shifts",0.9427648782730103,0.8977406024932861,0.9882889986038208,0.4533551335334778,0.07428578287363052,0.00029707312933169305,5.138443520991132e-05,0.000119803509733174,0.09614784270524979,-0.12262948550414876,2.4389751106500626
